Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2022-06-13,130.1107177734375,133.3861692038421,129.67661835461882,131.08742641170062,122207100
2022-06-14,130.97891235351562,132.09375731155245,129.71608578781024,131.34395874256492,84784300
2022-06-15,133.61306762695312,135.49744673257783,130.38694869575667,132.48836243769395,91533000
2022-06-16,128.31512451171875,130.61386725104276,127.30880452340455,130.30802859137827,108123900
2022-06-17,129.79501342773438,131.2946256093659,128.06849109789493,128.32501262151087,134520300
2022-06-21,134.04718017578125,135.221217692565,131.5314027016207,131.63005208162124,81000500
2022-06-22,133.53416442871094,135.9118206770168,132.11348091103585,132.98166468533162,73409200
2022-06-23,136.41502380371094,136.73072297109198,133.81044169296604,134.98447949114987,72433800
2022-06-24,139.75950622558594,140.00615224883282,137.89486289200275,138.0231085873177,89116800
2022-06-27,139.75950622558594,141.56495692224246,139.07876079277202,140.78554705849837,70207900
2022-06-28,135.5961151123047,141.49588355408835,135.47772984284862,140.22319674520142,67083400
2022-06-29,137.36212158203125,138.78280531761038,134.83646829837102,135.61587828995619,66242400
2022-06-30,134.8857879638672,136.5136458111151,131.97536769395867,135.40867636590826,98964500
2022-07-01,137.06614685058594,137.17467172359363,133.84002709260307,134.21491888238126,71051600
2022-07-05,139.6608428955078,139.71017511136174,135.09295369166503,135.92169577740663,73353800
2022-07-06,141.0026092529297,142.1865072585656,139.187297974016,139.45367991786003,74064300
2022-07-07,144.3865966796875,144.58391049928917,141.35777610681967,141.36763652887194,66253700
2022-07-08,145.06735229492188,145.57051993448914,143.054726898899,143.31123340352403,64547800
2022-07-11,142.9264373779297,144.67269549440107,141.85106429460987,143.71570768878132,63141600
2022-07-12,143.9031524658203,146.45840158372647,143.10402178103004,143.80448803759117,77588800
2022-07-13,143.53814697265625,144.4852594159091,140.2133478360652,141.0716863644841,71185600
2022-07-14,146.47817993164062,146.95173620541186,141.32820841037068,142.14707522894162,78140700
2022-07-15,148.1553497314453,148.8360952483167,146.21177762394427,147.77058248983283,76259900
2022-07-18,145.09695434570312,149.53658351575038,144.73190793272408,148.71771677345194,81420900
2022-07-19,148.97422790527344,149.2011380770062,144.9391017690307,145.93554648323237,82982400
2022-07-20,150.98681640625,151.65770138845068,148.35263879892454,149.09257683651296,64823400
2022-07-21,153.26585388183594,153.48290359938562,149.9015983138952,152.42725133184126,65086600
2022-07-22,152.0227508544922,154.18337259135419,151.35188084612065,153.30531328387983,66675400
2022-07-25,150.89804077148438,152.95999800522003,150.23703120606058,151.94381754824678,53623900
2022-07-26,149.56617736816406,151.03617825668115,148.77690696237937,150.21731152791162,55138700
2022-07-27,154.6865692138672,155.21933324688615,150.11869344944282,150.53305711174423,78620700
2022-07-28,155.23902893066406,155.52513172309773,152.3384689919664,154.87398254214926,81378700
2022-07-29,160.3297882080078,161.4347727162901,157.36017527279864,159.0768371497888,101786900
2022-08-01,159.34324645996094,161.39534388845098,158.73156892840237,158.84995424313402,67829400
2022-08-02,157.86334228515625,160.23115354553508,157.48845050250915,157.9521463098053,59907000
2022-08-03,163.9012451171875,164.3550654387107,158.59341707220835,158.6822060411045,82507500
2022-08-04,163.58554077148438,164.94703192609583,162.22404961687292,163.78285462114704,55474100
2022-08-05,163.35830688476562,163.85228420818493,161.0366074346982,161.2440845435306,56697000
